CODIGOBARRAS;NITPROVEEDOR;ESEXCLUSIVO;PRECIOUNITARIO;PRECIOUNIDADMEDIDA
1000000000816;10000217;1;13160;916
1000000000817;10000218;0;13170;917
1000000000818;10000219;0;13180;918
1000000000819;10000220;1;13190;919
1000000000820;10000221;1;13200;920
1000000000821;10000222;0;13210;921
1000000000822;10000223;1;13220;922
1000000000823;10000224;0;13230;923
1000000000824;10000225;0;13240;924
1000000000825;10000226;0;13250;925
1000000000826;10000227;1;13260;926
1000000000827;10000228;0;13270;927
1000000000828;10000229;0;13280;928
1000000000829;10000230;1;13290;929
1000000000830;10000231;1;13300;930
1000000000831;10000232;0;13310;931
1000000000832;10000233;1;13320;932
1000000000833;10000234;0;13330;933
1000000000834;10000235;0;13340;934
1000000000835;10000236;0;13350;935
1000000000836;10000237;1;13360;936
1000000000837;10000238;0;13370;937
1000000000838;10000239;0;13380;938
1000000000839;10000240;1;13390;939
1000000000840;10000241;1;13400;940
1000000000841;10000242;0;13410;941
1000000000842;10000243;1;13420;942
1000000000843;10000244;0;13430;943
1000000000844;10000245;0;13440;944
1000000000845;10000246;0;13450;945
1000000000846;10000247;1;13460;946
1000000000847;10000248;0;13470;947
1000000000848;10000249;0;13480;948
1000000000849;10000250;1;13490;949
1000000000850;10000251;1;13500;950
1000000000851;10000252;0;13510;951
1000000000852;10000253;1;13520;952
1000000000853;10000254;0;13530;953
1000000000854;10000255;0;13540;954
1000000000855;10000256;0;13550;955
1000000000856;10000257;1;13560;956
1000000000857;10000258;0;13570;957
1000000000858;10000259;0;13580;958
1000000000859;10000260;1;13590;959
1000000000860;10000261;1;13600;960
1000000000861;10000262;0;13610;961
1000000000862;10000263;1;13620;962
1000000000863;10000264;0;13630;963
1000000000864;10000265;0;13640;964
1000000000865;10000266;0;13650;965
1000000000866;10000267;1;13660;966
1000000000867;10000268;0;13670;967
1000000000868;10000269;0;13680;968
1000000000869;10000270;1;13690;969
1000000000870;10000271;1;13700;970
1000000000871;10000272;0;13710;971
1000000000872;10000273;1;13720;972
1000000000873;10000274;0;13730;973
1000000000874;10000275;0;13740;974
1000000000875;10000276;0;13750;975
1000000000876;10000277;1;13760;976
1000000000877;10000278;0;13770;977
1000000000878;10000279;0;13780;978
1000000000879;10000280;1;13790;979
1000000000880;10000281;1;13800;980
1000000000881;10000282;0;13810;981
1000000000882;10000283;1;13820;982
1000000000883;10000284;0;13830;983
1000000000884;10000285;0;13840;984
1000000000885;10000286;0;13850;985
1000000000886;10000287;1;13860;986
1000000000887;10000288;0;13870;987
1000000000888;10000289;0;13880;988
1000000000889;10000290;1;13890;989
1000000000890;10000291;1;13900;990
1000000000891;10000292;0;13910;991
1000000000892;10000293;1;13920;992
1000000000893;10000294;0;13930;993
1000000000894;10000295;0;13940;994
1000000000895;10000296;0;13950;995
1000000000896;10000297;1;13960;996
1000000000897;10000298;0;13970;997
1000000000898;10000299;0;13980;998
1000000000899;10000300;1;13990;999
1000000000900;10000001;1;14000;1000
1000000000901;10000002;0;14010;1001
1000000000902;10000003;1;14020;1002
1000000000903;10000004;0;14030;1003
1000000000904;10000005;0;14040;1004
1000000000905;10000006;0;14050;1005
1000000000906;10000007;1;14060;1006
1000000000907;10000008;0;14070;1007
1000000000908;10000009;0;14080;1008
1000000000909;10000010;1;14090;1009
1000000000910;10000011;1;14100;1010
1000000000911;10000012;0;14110;1011
1000000000912;10000013;1;14120;1012
1000000000913;10000014;0;14130;1013
1000000000914;10000015;0;14140;1014
1000000000915;10000016;0;14150;1015
1000000000916;10000017;1;14160;1016
1000000000917;10000018;0;14170;1017
1000000000918;10000019;0;14180;1018
1000000000919;10000020;1;14190;1019
1000000000920;10000021;1;14200;1020
1000000000921;10000022;0;14210;1021
1000000000922;10000023;1;14220;1022
1000000000923;10000024;0;14230;1023
1000000000924;10000025;0;14240;1024
1000000000925;10000026;0;14250;1025
1000000000926;10000027;1;14260;1026
1000000000927;10000028;0;14270;1027
1000000000928;10000029;0;14280;1028
1000000000929;10000030;1;14290;1029
1000000000930;10000031;1;14300;1030
1000000000931;10000032;0;14310;1031
1000000000932;10000033;1;14320;1032
1000000000933;10000034;0;14330;1033
1000000000934;10000035;0;14340;1034
1000000000935;10000036;0;14350;1035
1000000000936;10000037;1;14360;1036
1000000000937;10000038;0;14370;1037
1000000000938;10000039;0;14380;1038
1000000000939;10000040;1;14390;1039
1000000000940;10000041;1;14400;1040
1000000000941;10000042;0;14410;1041
1000000000942;10000043;1;14420;1042
1000000000943;10000044;0;14430;1043
1000000000944;10000045;0;14440;1044
1000000000945;10000046;0;14450;1045
1000000000946;10000047;1;14460;1046
1000000000947;10000048;0;14470;1047
1000000000948;10000049;0;14480;1048
1000000000949;10000050;1;14490;1049
1000000000950;10000051;1;14500;1050
1000000000951;10000052;0;14510;1051
1000000000952;10000053;1;14520;1052
1000000000953;10000054;0;14530;1053
1000000000954;10000055;0;14540;1054
1000000000955;10000056;0;14550;1055
1000000000956;10000057;1;14560;1056
1000000000957;10000058;0;14570;1057
1000000000958;10000059;0;14580;1058
1000000000959;10000060;1;14590;1059
1000000000960;10000061;1;14600;1060
1000000000961;10000062;0;14610;1061
1000000000962;10000063;1;14620;1062
1000000000963;10000064;0;14630;1063
1000000000964;10000065;0;14640;1064
1000000000965;10000066;0;14650;1065
1000000000966;10000067;1;14660;1066
1000000000967;10000068;0;14670;1067
1000000000968;10000069;0;14680;1068
1000000000969;10000070;1;14690;1069
1000000000970;10000071;1;14700;1070
1000000000971;10000072;0;14710;1071
1000000000972;10000073;1;14720;1072
1000000000973;10000074;0;14730;1073
1000000000974;10000075;0;14740;1074
1000000000975;10000076;0;14750;1075
1000000000976;10000077;1;14760;1076
1000000000977;10000078;0;14770;1077
1000000000978;10000079;0;14780;1078
1000000000979;10000080;1;14790;1079
1000000000980;10000081;1;14800;1080
1000000000981;10000082;0;14810;1081
1000000000982;10000083;1;14820;1082
1000000000983;10000084;0;14830;1083
1000000000984;10000085;0;14840;1084
1000000000985;10000086;0;14850;1085
1000000000986;10000087;1;14860;1086
1000000000987;10000088;0;14870;1087
1000000000988;10000089;0;14880;1088
1000000000989;10000090;1;14890;1089
1000000000990;10000091;1;14900;1090
1000000000991;10000092;0;14910;1091
1000000000992;10000093;1;14920;1092
1000000000993;10000094;0;14930;1093
1000000000994;10000095;0;14940;1094
1000000000995;10000096;0;14950;1095
1000000000996;10000097;1;14960;1096
1000000000997;10000098;0;14970;1097
1000000000998;10000099;0;14980;1098
1000000000999;10000100;1;14990;1099
1000000001000;10000101;1;15000;1100
1000000001001;10000102;0;15010;1101
1000000001002;10000103;1;15020;1102
1000000001003;10000104;0;15030;1103
1000000001004;10000105;0;15040;1104
1000000001005;10000106;0;15050;1105
1000000001006;10000107;1;15060;1106
1000000001007;10000108;0;15070;1107
1000000001008;10000109;0;15080;1108
1000000001009;10000110;1;15090;1109
1000000001010;10000111;1;15100;1110
1000000001011;10000112;0;15110;1111
1000000001012;10000113;1;15120;1112
1000000001013;10000114;0;15130;1113
1000000001014;10000115;0;15140;1114
1000000001015;10000116;0;15150;1115
1000000001016;10000117;1;15160;1116
1000000001017;10000118;0;15170;1117
1000000001018;10000119;0;15180;1118
1000000001019;10000120;1;15190;1119
1000000001020;10000121;1;15200;1120
1000000001021;10000122;0;15210;1121
1000000001022;10000123;1;15220;1122
1000000001023;10000124;0;15230;1123
1000000001024;10000125;0;15240;1124
1000000001025;10000126;0;15250;1125
1000000001026;10000127;1;15260;1126
1000000001027;10000128;0;15270;1127
1000000001028;10000129;0;15280;1128
1000000001029;10000130;1;15290;1129
1000000001030;10000131;1;15300;1130
1000000001031;10000132;0;15310;1131
1000000001032;10000133;1;15320;1132
1000000001033;10000134;0;15330;1133
1000000001034;10000135;0;15340;1134
1000000001035;10000136;0;15350;1135
1000000001036;10000137;1;15360;1136
1000000001037;10000138;0;15370;1137
1000000001038;10000139;0;15380;1138
1000000001039;10000140;1;15390;1139
1000000001040;10000141;1;15400;1140
1000000001041;10000142;0;15410;1141
1000000001042;10000143;1;15420;1142
1000000001043;10000144;0;15430;1143
1000000001044;10000145;0;15440;1144
1000000001045;10000146;0;15450;1145
1000000001046;10000147;1;15460;1146
1000000001047;10000148;0;15470;1147
1000000001048;10000149;0;15480;1148
1000000001049;10000150;1;15490;1149
1000000001050;10000151;1;15500;1150
1000000001051;10000152;0;15510;1151
1000000001052;10000153;1;15520;1152
1000000001053;10000154;0;15530;1153
1000000001054;10000155;0;15540;1154
1000000001055;10000156;0;15550;1155
1000000001056;10000157;1;15560;1156
1000000001057;10000158;0;15570;1157
1000000001058;10000159;0;15580;1158
1000000001059;10000160;1;15590;1159
1000000001060;10000161;1;15600;1160
1000000001061;10000162;0;15610;1161
1000000001062;10000163;1;15620;1162
1000000001063;10000164;0;15630;1163
1000000001064;10000165;0;15640;1164
1000000001065;10000166;0;15650;1165
1000000001066;10000167;1;15660;1166
1000000001067;10000168;0;15670;1167
1000000001068;10000169;0;15680;1168
1000000001069;10000170;1;15690;1169
1000000001070;10000171;1;15700;1170
1000000001071;10000172;0;15710;1171
1000000001072;10000173;1;15720;1172
1000000001073;10000174;0;15730;1173
1000000001074;10000175;0;15740;1174
1000000001075;10000176;0;15750;1175
1000000001076;10000177;1;15760;1176
1000000001077;10000178;0;15770;1177
1000000001078;10000179;0;15780;1178
1000000001079;10000180;1;15790;1179
1000000001080;10000181;1;15800;1180
1000000001081;10000182;0;15810;1181
1000000001082;10000183;1;15820;1182
1000000001083;10000184;0;15830;1183
1000000001084;10000185;0;15840;1184
1000000001085;10000186;0;15850;1185
1000000001086;10000187;1;15860;1186
1000000001087;10000188;0;15870;1187
1000000001088;10000189;0;15880;1188
1000000001089;10000190;1;15890;1189
1000000001090;10000191;1;15900;1190
1000000001091;10000192;0;15910;1191
1000000001092;10000193;1;15920;1192
1000000001093;10000194;0;15930;1193
1000000001094;10000195;0;15940;1194
1000000001095;10000196;0;15950;1195
1000000001096;10000197;1;15960;1196
1000000001097;10000198;0;15970;1197
1000000001098;10000199;0;15980;1198
1000000001099;10000200;1;15990;1199
1000000001100;10000201;1;16000;1200
1000000001101;10000202;0;16010;1201
1000000001102;10000203;1;16020;1202
1000000001103;10000204;0;16030;1203
1000000001104;10000205;0;16040;1204
1000000001105;10000206;0;16050;1205
1000000001106;10000207;1;16060;1206
1000000001107;10000208;0;16070;1207
1000000001108;10000209;0;16080;1208
1000000001109;10000210;1;16090;1209
1000000001110;10000211;1;16100;1210
1000000001111;10000212;0;16110;1211
1000000001112;10000213;1;16120;1212
1000000001113;10000214;0;16130;1213
1000000001114;10000215;0;16140;1214
1000000001115;10000216;0;16150;1215
1000000001116;10000217;1;16160;1216
1000000001117;10000218;0;16170;1217
1000000001118;10000219;0;16180;1218
1000000001119;10000220;1;16190;1219
1000000001120;10000221;1;16200;1220
1000000001121;10000222;0;16210;1221
1000000001122;10000223;1;16220;1222
1000000001123;10000224;0;16230;1223
1000000001124;10000225;0;16240;1224
1000000001125;10000226;0;16250;1225
1000000001126;10000227;1;16260;1226
1000000001127;10000228;0;16270;1227
1000000001128;10000229;0;16280;1228
1000000001129;10000230;1;16290;1229
1000000001130;10000231;1;16300;1230
1000000001131;10000232;0;16310;1231
1000000001132;10000233;1;16320;1232
1000000001133;10000234;0;16330;1233
1000000001134;10000235;0;16340;1234
1000000001135;10000236;0;16350;1235
1000000001136;10000237;1;16360;1236
1000000001137;10000238;0;16370;1237
1000000001138;10000239;0;16380;1238
1000000001139;10000240;1;16390;1239
1000000001140;10000241;1;16400;1240
1000000001141;10000242;0;16410;1241
1000000001142;10000243;1;16420;1242
1000000001143;10000244;0;16430;1243
1000000001144;10000245;0;16440;1244
1000000001145;10000246;0;16450;1245
1000000001146;10000247;1;16460;1246
1000000001147;10000248;0;16470;1247
1000000001148;10000249;0;16480;1248
1000000001149;10000250;1;16490;1249
1000000001150;10000251;1;16500;1250
1000000001151;10000252;0;16510;1251
1000000001152;10000253;1;16520;1252
1000000001153;10000254;0;16530;1253
1000000001154;10000255;0;16540;1254
1000000001155;10000256;0;16550;1255
1000000001156;10000257;1;16560;1256
1000000001157;10000258;0;16570;1257
1000000001158;10000259;0;16580;1258
1000000001159;10000260;1;16590;1259
1000000001160;10000261;1;16600;1260
1000000001161;10000262;0;16610;1261
1000000001162;10000263;1;16620;1262
1000000001163;10000264;0;16630;1263
1000000001164;10000265;0;16640;1264
1000000001165;10000266;0;16650;1265
1000000001166;10000267;1;16660;1266
1000000001167;10000268;0;16670;1267
1000000001168;10000269;0;16680;1268
1000000001169;10000270;1;16690;1269
1000000001170;10000271;1;16700;1270
1000000001171;10000272;0;16710;1271
1000000001172;10000273;1;16720;1272
1000000001173;10000274;0;16730;1273
1000000001174;10000275;0;16740;1274
1000000001175;10000276;0;16750;1275
1000000001176;10000277;1;16760;1276
1000000001177;10000278;0;16770;1277
1000000001178;10000279;0;16780;1278
1000000001179;10000280;1;16790;1279
1000000001180;10000281;1;16800;1280
1000000001181;10000282;0;16810;1281
1000000001182;10000283;1;16820;1282
1000000001183;10000284;0;16830;1283
1000000001184;10000285;0;16840;1284
1000000001185;10000286;0;16850;1285
1000000001186;10000287;1;16860;1286
1000000001187;10000288;0;16870;1287
1000000001188;10000289;0;16880;1288
1000000001189;10000290;1;16890;1289
1000000001190;10000291;1;16900;1290
1000000001191;10000292;0;16910;1291
1000000001192;10000293;1;16920;1292
1000000001193;10000294;0;16930;1293
1000000001194;10000295;0;16940;1294
1000000001195;10000296;0;16950;1295
1000000001196;10000297;1;16960;1296
1000000001197;10000298;0;16970;1297
1000000001198;10000299;0;16980;1298
1000000001199;10000300;1;16990;1299
1000000001200;10000001;1;17000;1300
1000000001201;10000002;0;17010;1301
1000000001202;10000003;1;17020;1302
1000000001203;10000004;0;17030;1303
1000000001204;10000005;0;17040;1304
1000000001205;10000006;0;17050;1305
1000000001206;10000007;1;17060;1306
1000000001207;10000008;0;17070;1307
1000000001208;10000009;0;17080;1308
1000000001209;10000010;1;17090;1309
1000000001210;10000011;1;17100;1310
1000000001211;10000012;0;17110;1311
1000000001212;10000013;1;17120;1312
1000000001213;10000014;0;17130;1313
1000000001214;10000015;0;17140;1314
1000000001215;10000016;0;17150;1315
1000000001216;10000017;1;17160;1316
1000000001217;10000018;0;17170;1317
1000000001218;10000019;0;17180;1318
1000000001219;10000020;1;17190;1319
1000000001220;10000021;1;17200;1320
1000000001221;10000022;0;17210;1321
1000000001222;10000023;1;17220;1322
1000000001223;10000024;0;17230;1323
1000000001224;10000025;0;17240;1324
1000000001225;10000026;0;17250;1325
1000000001226;10000027;1;17260;1326
1000000001227;10000028;0;17270;1327
1000000001228;10000029;0;17280;1328
1000000001229;10000030;1;17290;1329
1000000001230;10000031;1;17300;1330
1000000001231;10000032;0;17310;1331
1000000001232;10000033;1;17320;1332
1000000001233;10000034;0;17330;1333
1000000001234;10000035;0;17340;1334
1000000001235;10000036;0;17350;1335
1000000001236;10000037;1;17360;1336
1000000001237;10000038;0;17370;1337
1000000001238;10000039;0;17380;1338
1000000001239;10000040;1;17390;1339
1000000001240;10000041;1;17400;1340
1000000001241;10000042;0;17410;1341
1000000001242;10000043;1;17420;1342
1000000001243;10000044;0;17430;1343
1000000001244;10000045;0;17440;1344
1000000001245;10000046;0;17450;1345
1000000001246;10000047;1;17460;1346
1000000001247;10000048;0;17470;1347
1000000001248;10000049;0;17480;1348
1000000001249;10000050;1;17490;1349
1000000001250;10000051;1;17500;1350
1000000001251;10000052;0;17510;1351
1000000001252;10000053;1;17520;1352
1000000001253;10000054;0;17530;1353
1000000001254;10000055;0;17540;1354
1000000001255;10000056;0;17550;1355
1000000001256;10000057;1;17560;1356
1000000001257;10000058;0;17570;1357
1000000001258;10000059;0;17580;1358
1000000001259;10000060;1;17590;1359
1000000001260;10000061;1;17600;1360
1000000001261;10000062;0;17610;1361
1000000001262;10000063;1;17620;1362
1000000001263;10000064;0;17630;1363
1000000001264;10000065;0;17640;1364
1000000001265;10000066;0;17650;1365
1000000001266;10000067;1;17660;1366
1000000001267;10000068;0;17670;1367
1000000001268;10000069;0;17680;1368
1000000001269;10000070;1;17690;1369
1000000001270;10000071;1;17700;1370
1000000001271;10000072;0;17710;1371
1000000001272;10000073;1;17720;1372
1000000001273;10000074;0;17730;1373
1000000001274;10000075;0;17740;1374
1000000001275;10000076;0;17750;1375
1000000001276;10000077;1;17760;1376
1000000001277;10000078;0;17770;1377
1000000001278;10000079;0;17780;1378
1000000001279;10000080;1;17790;1379
1000000001280;10000081;1;17800;1380
1000000001281;10000082;0;17810;1381
1000000001282;10000083;1;17820;1382
1000000001283;10000084;0;17830;1383
1000000001284;10000085;0;17840;1384
1000000001285;10000086;0;17850;1385
1000000001286;10000087;1;17860;1386
