IDORDEN;CODIGOBARRAS;CANTIDADPRODUCTO;PRECIOTOTAL;PRECIOUNITARIO
97;1000000000868;7;95760;13680
97;1000000000869;3;41070;13690
97;1000000000870;8;109600;13700
97;1000000000871;5;68550;13710
97;1000000000872;6;82320;13720
98;1000000000873;10;137300;13730
98;1000000000874;3;41220;13740
98;1000000000875;2;27500;13750
98;1000000000876;10;137600;13760
98;1000000000877;8;110160;13770
98;1000000000878;13;179140;13780
98;1000000000879;12;165480;13790
98;1000000000880;7;96600;13800
98;1000000000881;13;179530;13810
99;1000000000882;14;193480;13820
99;1000000000883;14;193620;13830
99;1000000000884;5;69200;13840
99;1000000000885;9;124650;13850
99;1000000000886;14;194040;13860
99;1000000000887;4;55480;13870
99;1000000000888;5;69400;13880
99;1000000000889;7;97230;13890
99;1000000000890;6;83400;13900
100;1000000000891;4;55640;13910
100;1000000000892;11;153120;13920
100;1000000000893;1;13930;13930
100;1000000000894;11;153340;13940
100;1000000000895;9;125550;13950
100;1000000000896;3;41880;13960
100;1000000000897;13;181610;13970
100;1000000000898;3;41940;13980
100;1000000000899;9;125910;13990
101;1000000000900;14;196000;14000
101;1000000000901;8;112080;14010
101;1000000000902;3;42060;14020
101;1000000000903;3;42090;14030
101;1000000000904;8;112320;14040
101;1000000000905;13;182650;14050
101;1000000000906;6;84360;14060
101;1000000000907;5;70350;14070
101;1000000000908;5;70400;14080
102;1000000000909;12;169080;14090
102;1000000000910;6;84600;14100
102;1000000000911;4;56440;14110
102;1000000000912;8;112960;14120
102;1000000000913;8;113040;14130
102;1000000000914;7;98980;14140
102;1000000000915;10;141500;14150
102;1000000000916;3;42480;14160
102;1000000000917;7;99190;14170
103;1000000000918;11;155980;14180
103;1000000000919;10;141900;14190
103;1000000000920;9;127800;14200
103;1000000000921;9;127890;14210
103;1000000000922;9;127980;14220
103;1000000000923;12;170760;14230
103;1000000000924;13;185120;14240
103;1000000000925;12;171000;14250
103;1000000000926;14;199640;14260
104;1000000000927;11;156970;14270
104;1000000000928;8;114240;14280
104;1000000000929;12;171480;14290
104;1000000000930;1;14300;14300
104;1000000000931;9;128790;14310
104;1000000000932;1;14320;14320
104;1000000000933;12;171960;14330
104;1000000000934;1;14340;14340
104;1000000000935;11;157850;14350
105;1000000000936;2;28720;14360
105;1000000000937;11;158070;14370
105;1000000000938;7;100660;14380
105;1000000000939;5;71950;14390
105;1000000000940;12;172800;14400
105;1000000000941;3;43230;14410
105;1000000000942;5;72100;14420
105;1000000000943;3;43290;14430
105;1000000000944;9;129960;14440
106;1000000000945;4;57800;14450
106;1000000000946;9;130140;14460
106;1000000000947;3;43410;14470
106;1000000000948;14;202720;14480
106;1000000000949;7;101430;14490
106;1000000000950;10;145000;14500
106;1000000000951;7;101570;14510
106;1000000000952;3;43560;14520
106;1000000000953;4;58120;14530
107;1000000000954;7;101780;14540
107;1000000000955;8;116400;14550
107;1000000000956;12;174720;14560
107;1000000000957;12;174840;14570
107;1000000000958;10;145800;14580
107;1000000000959;6;87540;14590
107;1000000000960;3;43800;14600
107;1000000000961;13;189930;14610
107;1000000000962;1;14620;14620
108;1000000000963;12;175560;14630
108;1000000000964;2;29280;14640
108;1000000000965;6;87900;14650
108;1000000000966;2;29320;14660
108;1000000000967;11;161370;14670
108;1000000000968;5;73400;14680
108;1000000000969;2;29380;14690
108;1000000000970;4;58800;14700
108;1000000000971;14;205940;14710
109;1000000000972;4;58880;14720
109;1000000000973;12;176760;14730
109;1000000000974;10;147400;14740
109;1000000000975;6;88500;14750
109;1000000000976;3;44280;14760
109;1000000000977;14;206780;14770
109;1000000000978;11;162580;14780
109;1000000000979;9;133110;14790
109;1000000000980;9;133200;14800
110;1000000000981;9;133290;14810
110;1000000000982;9;133380;14820
110;1000000000983;14;207620;14830
110;1000000000984;5;74200;14840
110;1000000000985;6;89100;14850
110;1000000000986;6;89160;14860
110;1000000000987;6;89220;14870
110;1000000000988;6;89280;14880
110;1000000000989;6;89340;14890
111;1000000000990;4;59600;14900
111;1000000000991;13;193830;14910
111;1000000000992;2;29840;14920
111;1000000000993;1;14930;14930
111;1000000000994;14;209160;14940
111;1000000000995;9;134550;14950
111;1000000000996;5;74800;14960
111;1000000000997;4;59880;14970
111;1000000000998;4;59920;14980
112;1000000000999;6;89940;14990
112;1000000001000;14;210000;15000
112;1000000001001;11;165110;15010
112;1000000001002;10;150200;15020
112;1000000001003;11;165330;15030
112;1000000001004;9;135360;15040
112;1000000001005;3;45150;15050
112;1000000001006;8;120480;15060
112;1000000001007;3;45210;15070
113;1000000001008;1;15080;15080
113;1000000001009;9;135810;15090
113;1000000001010;11;166100;15100
113;1000000001011;10;151100;15110
113;1000000001012;11;166320;15120
113;1000000001013;3;45390;15130
113;1000000001014;14;211960;15140
113;1000000001015;3;45450;15150
113;1000000001016;10;151600;15160
114;1000000001017;3;45510;15170
114;1000000001018;13;197340;15180
114;1000000001019;12;182280;15190
114;1000000001020;14;212800;15200
114;1000000001021;14;212940;15210
114;1000000001022;8;121760;15220
114;1000000001023;1;15230;15230
114;1000000001024;11;167640;15240
114;1000000001025;9;137250;15250
115;1000000001026;9;137340;15260
115;1000000001027;2;30540;15270
115;1000000001028;4;61120;15280
115;1000000001029;10;152900;15290
115;1000000001030;7;107100;15300
115;1000000001031;1;15310;15310
115;1000000001032;11;168520;15320
115;1000000001033;8;122640;15330
115;1000000001034;12;184080;15340
116;1000000001035;10;153500;15350
116;1000000001036;9;138240;15360
116;1000000001037;14;215180;15370
116;1000000001038;3;46140;15380
116;1000000001039;2;30780;15390
116;1000000001040;7;107800;15400
116;1000000001041;9;138690;15410
116;1000000001042;5;77100;15420
116;1000000001043;12;185160;15430
117;1000000001044;10;154400;15440
117;1000000001045;11;169950;15450
117;1000000001046;2;30920;15460
117;1000000001047;6;92820;15470
117;1000000001048;11;170280;15480
117;1000000001049;7;108430;15490
117;1000000001050;5;77500;15500
117;1000000001051;5;77550;15510
117;1000000001052;4;62080;15520
118;1000000001053;13;201890;15530
118;1000000001054;5;77700;15540
118;1000000001055;1;15550;15550
118;1000000001056;11;171160;15560
118;1000000001057;7;108990;15570
118;1000000001058;11;171380;15580
118;1000000001059;11;171490;15590
118;1000000001060;5;78000;15600
118;1000000001061;7;109270;15610
119;1000000001062;6;93720;15620
119;1000000001063;6;93780;15630
119;1000000001064;12;187680;15640
119;1000000001065;4;62600;15650
119;1000000001066;11;172260;15660
119;1000000001067;11;172370;15670
119;1000000001068;6;94080;15680
119;1000000001069;4;62760;15690
119;1000000001070;1;15700;15700
120;1000000001071;4;62840;15710
120;1000000001072;9;141480;15720
120;1000000001073;11;173030;15730
120;1000000001074;5;78700;15740
120;1000000001075;14;220500;15750
120;1000000001076;8;126080;15760
120;1000000001077;12;189240;15770
120;1000000001078;5;78900;15780
120;1000000001079;3;47370;15790
121;1000000001080;12;189600;15800
121;1000000001081;2;31620;15810
121;1000000001082;5;79100;15820
121;1000000001083;9;142470;15830
121;1000000001084;5;79200;15840
121;1000000001085;13;206050;15850
121;1000000001086;8;126880;15860
121;1000000001087;11;174570;15870
121;1000000001088;14;222320;15880
122;1000000001089;7;111230;15890
122;1000000001090;8;127200;15900
122;1000000001091;9;143190;15910
122;1000000001092;5;79600;15920
122;1000000001093;12;191160;15930
122;1000000001094;5;79700;15940
122;1000000001095;3;47850;15950
122;1000000001096;14;223440;15960
122;1000000001097;2;31940;15970
123;1000000001098;10;159800;15980
123;1000000001099;3;47970;15990
123;1000000001100;6;96000;16000
123;1000000001101;12;192120;16010
123;1000000001102;11;176220;16020
123;1000000001103;12;192360;16030
123;1000000001104;12;192480;16040
123;1000000001105;3;48150;16050
123;1000000001106;12;192720;16060
124;1000000001107;12;192840;16070
124;1000000001108;10;160800;16080
124;1000000001109;8;128720;16090
124;1000000001110;6;96600;16100
124;1000000001111;8;128880;16110
124;1000000001112;2;32240;16120
124;1000000001113;1;16130;16130
124;1000000001114;2;32280;16140
124;1000000001115;9;145350;16150
125;1000000001116;5;80800;16160
125;1000000001117;10;161700;16170
125;1000000001118;1;16180;16180
125;1000000001119;7;113330;16190
125;1000000001120;3;48600;16200
125;1000000001121;4;64840;16210
125;1000000001122;11;178420;16220
125;1000000001123;6;97380;16230
125;1000000001124;4;64960;16240
126;1000000001125;11;178750;16250
126;1000000001126;6;97560;16260
126;1000000001127;6;97620;16270
126;1000000001128;1;16280;16280
126;1000000001129;5;81450;16290
126;1000000001130;1;16300;16300
126;1000000001131;9;146790;16310
126;1000000001132;3;48960;16320
126;1000000001133;8;130640;16330
127;1000000001134;3;49020;16340
127;1000000001135;7;114450;16350
127;1000000001136;6;98160;16360
127;1000000001137;6;98220;16370
127;1000000001138;1;16380;16380
127;1000000001139;4;65560;16390
127;1000000001140;12;196800;16400
127;1000000001141;4;65640;16410
127;1000000001142;9;147780;16420
128;1000000001143;8;131440;16430
128;1000000001144;9;147960;16440
128;1000000001145;4;65800;16450
128;1000000001146;14;230440;16460
128;1000000001147;10;164700;16470
128;1000000001148;2;32960;16480
128;1000000001149;12;197880;16490
128;1000000001150;10;165000;16500
128;1000000001151;6;99060;16510
129;1000000001152;9;148680;16520
129;1000000001153;9;148770;16530
129;1000000001154;3;49620;16540
129;1000000001155;8;132400;16550
129;1000000001156;8;132480;16560
129;1000000001157;5;82850;16570
129;1000000001158;5;82900;16580
129;1000000001159;3;49770;16590
129;1000000001160;2;33200;16600
130;1000000001161;1;16610;16610
130;1000000001162;6;99720;16620
130;1000000001163;1;16630;16630
130;1000000001164;3;49920;16640
130;1000000001165;4;66600;16650
130;1000000001166;14;233240;16660
130;1000000001167;3;50010;16670
130;1000000001168;3;50040;16680
130;1000000001169;1;16690;16690
131;1000000001170;8;133600;16700
131;1000000001171;1;16710;16710
131;1000000001172;4;66880;16720
131;1000000001173;13;217490;16730
131;1000000001174;14;234360;16740
131;1000000001175;10;167500;16750
131;1000000001176;10;167600;16760
131;1000000001177;13;218010;16770
131;1000000001178;10;167800;16780
132;1000000001179;3;50370;16790
132;1000000001180;12;201600;16800
132;1000000001181;9;151290;16810
132;1000000001182;6;100920;16820
132;1000000001183;5;84150;16830
132;1000000001184;11;185240;16840
132;1000000001185;2;33700;16850
132;1000000001186;3;50580;16860
132;1000000001187;2;33740;16870
133;1000000001188;14;236320;16880
133;1000000001189;11;185790;16890
133;1000000001190;1;16900;16900
133;1000000001191;5;84550;16910
133;1000000001192;11;186120;16920
133;1000000001193;14;237020;16930
133;1000000001194;1;16940;16940
133;1000000001195;6;101700;16950
133;1000000001196;10;169600;16960
134;1000000001197;1;16970;16970
134;1000000001198;2;33960;16980
134;1000000001199;10;169900;16990
134;1000000001200;5;85000;17000
134;1000000001201;7;119070;17010
134;1000000001202;11;187220;17020
134;1000000001203;11;187330;17030
134;1000000001204;1;17040;17040
134;1000000001205;3;51150;17050
135;1000000001206;4;68240;17060
135;1000000001207;9;153630;17070
135;1000000001208;12;204960;17080
135;1000000001209;10;170900;17090
135;1000000001210;8;136800;17100
135;1000000001211;10;171100;17110
135;1000000001212;7;119840;17120
135;1000000001213;10;171300;17130
135;1000000001214;7;119980;17140
136;1000000001215;14;240100;17150
136;1000000001216;13;223080;17160
136;1000000001217;3;51510;17170
136;1000000001218;9;154620;17180
136;1000000001219;5;85950;17190
136;1000000001220;1;17200;17200
136;1000000001221;4;68840;17210
136;1000000001222;2;34440;17220
136;1000000001223;7;120610;17230
137;1000000001224;6;103440;17240
137;1000000001225;1;17250;17250
137;1000000001226;9;155340;17260
137;1000000001227;7;120890;17270
137;1000000001228;13;224640;17280
137;1000000001229;6;103740;17290
137;1000000001230;9;155700;17300
137;1000000001231;9;155790;17310
137;1000000001232;13;225160;17320
138;1000000001233;11;190630;17330
138;1000000001234;10;173400;17340
138;1000000001235;1;17350;17350
138;1000000001236;6;104160;17360
138;1000000001237;7;121590;17370
138;1000000001238;6;104280;17380
138;1000000001239;11;191290;17390
138;1000000001240;9;156600;17400
138;1000000001241;6;104460;17410
139;1000000001242;2;34840;17420
139;1000000001243;10;174300;17430
139;1000000001244;12;209280;17440
139;1000000001245;7;122150;17450
139;1000000001246;14;244440;17460
139;1000000001247;8;139760;17470
139;1000000001248;14;244720;17480
139;1000000001249;6;104940;17490
139;1000000001250;12;210000;17500
140;1000000001251;2;35020;17510
140;1000000001252;3;52560;17520
140;1000000001253;8;140240;17530
140;1000000001254;9;157860;17540
140;1000000001255;2;35100;17550
140;1000000001256;13;228280;17560
140;1000000001257;14;245980;17570
140;1000000001258;9;158220;17580
140;1000000001259;10;175900;17590
141;1000000001260;1;17600;17600
141;1000000001261;10;176100;17610
141;1000000001262;13;229060;17620
141;1000000001263;2;35260;17630
141;1000000001264;8;141120;17640
141;1000000001265;3;52950;17650
141;1000000001266;3;52980;17660
141;1000000001267;9;159030;17670
141;1000000001268;1;17680;17680
142;1000000001269;4;70760;17690
142;1000000001270;12;212400;17700
142;1000000001271;7;123970;17710
142;1000000001272;13;230360;17720
142;1000000001273;12;212760;17730
142;1000000001274;5;88700;17740
142;1000000001275;1;17750;17750
142;1000000001276;10;177600;17760
142;1000000001277;3;53310;17770
143;1000000001278;1;17780;17780
143;1000000001279;10;177900;17790
143;1000000001280;11;195800;17800
143;1000000001281;4;71240;17810
143;1000000001282;9;160380;17820
143;1000000001283;9;160470;17830
143;1000000001284;2;35680;17840
143;1000000001285;7;124950;17850
143;1000000001286;4;71440;17860
144;1000000001287;8;142960;17870
144;1000000001288;13;232440;17880
144;1000000001289;1;17890;17890
144;1000000001290;8;143200;17900
144;1000000001291;12;214920;17910
144;1000000001292;8;143360;17920
144;1000000001293;11;197230;17930
144;1000000001294;5;89700;17940
144;1000000001295;3;53850;17950
145;1000000001296;1;17960;17960
145;1000000001297;14;251580;17970
145;1000000001298;11;197780;17980
145;1000000001299;13;233870;17990
145;1000000001300;8;144000;18000
145;1000000001301;13;234130;18010
145;1000000001302;13;234260;18020
145;1000000001303;12;216360;18030
145;1000000001304;7;126280;18040
146;1000000001305;5;90250;18050
146;1000000001306;7;126420;18060
146;1000000001307;11;198770;18070
146;1000000001308;2;36160;18080
146;1000000001309;6;108540;18090
146;1000000001310;8;144800;18100
146;1000000001311;2;36220;18110
146;1000000001312;13;235560;18120
146;1000000001313;3;54390;18130
147;1000000001314;12;217680;18140
147;1000000001315;11;199650;18150
147;1000000001316;14;254240;18160
147;1000000001317;11;199870;18170
147;1000000001318;10;181800;18180
147;1000000001319;4;72760;18190
147;1000000001320;2;36400;18200
147;1000000001321;13;236730;18210
147;1000000001322;7;127540;18220
148;1000000001323;13;236990;18230
148;1000000001324;2;36480;18240
148;1000000001325;4;73000;18250
148;1000000001326;14;255640;18260
148;1000000001327;4;73080;18270
148;1000000001328;6;109680;18280
148;1000000001329;2;36580;18290
148;1000000001330;7;128100;18300
148;1000000001331;13;238030;18310
149;1000000001332;11;201520;18320
149;1000000001333;7;128310;18330
149;1000000001334;10;183400;18340
149;1000000001335;5;91750;18350
149;1000000001336;10;183600;18360
149;1000000001337;13;238810;18370
149;1000000001338;8;147040;18380
149;1000000001339;10;183900;18390
149;1000000001340;1;18400;18400
150;1000000001341;9;165690;18410
150;1000000001342;7;128940;18420
150;1000000001343;8;147440;18430
150;1000000001344;7;129080;18440
150;1000000001345;9;166050;18450
150;1000000001346;12;221520;18460
150;1000000001347;5;92350;18470
150;1000000001348;12;221760;18480
150;1000000001349;10;184900;18490
151;1000000001350;7;129500;18500
151;1000000001351;3;55530;18510
151;1000000001352;7;129640;18520
151;1000000001353;4;74120;18530
151;1000000001354;4;74160;18540
151;1000000001355;13;241150;18550
151;1000000001356;10;185600;18560
151;1000000001357;3;55710;18570
151;1000000001358;11;204380;18580
152;1000000001359;13;241670;18590
152;1000000001360;11;204600;18600
152;1000000001361;8;148880;18610
152;1000000001362;8;148960;18620
152;1000000001363;11;204930;18630
152;1000000001364;3;55920;18640
152;1000000001365;7;130550;18650
152;1000000001366;10;186600;18660
152;1000000001367;1;18670;18670
153;1000000001368;2;37360;18680
153;1000000001369;1;18690;18690
153;1000000001370;2;37400;18700
153;1000000001371;1;18710;18710
153;1000000001372;6;112320;18720
153;1000000001373;10;187300;18730
153;1000000001374;10;187400;18740
153;1000000001375;2;37500;18750
153;1000000001376;13;243880;18760
154;1000000001377;10;187700;18770
154;1000000001378;1;18780;18780
154;1000000001379;8;150320;18790
154;1000000001380;3;56400;18800
154;1000000001381;12;225720;18810
154;1000000001382;6;112920;18820
154;1000000001383;6;112980;18830
154;1000000001384;11;207240;18840
154;1000000001385;11;207350;18850
155;1000000001386;11;207460;18860
155;1000000001387;3;56610;18870
155;1000000001388;3;56640;18880
155;1000000001389;13;245570;18890
155;1000000001390;5;94500;18900
155;1000000001391;10;189100;18910
155;1000000001392;10;189200;18920
155;1000000001393;7;132510;18930
155;1000000001394;14;265160;18940
156;1000000001395;5;94750;18950
156;1000000001396;4;75840;18960
156;1000000001397;6;113820;18970
156;1000000001398;12;227760;18980
156;1000000001399;7;132930;18990
156;1000000001400;13;247000;19000
156;1000000001401;11;209110;19010
156;1000000001402;9;171180;19020
156;1000000001403;5;95150;19030
157;1000000001404;9;171360;19040
157;1000000001405;11;209550;19050
157;1000000001406;10;190600;19060
157;1000000001407;2;38140;19070
157;1000000001408;13;248040;19080
157;1000000001409;4;76360;19090
157;1000000001410;12;229200;19100
157;1000000001411;4;76440;19110
157;1000000001412;3;57360;19120
158;1000000001413;11;210430;19130
158;1000000001414;4;76560;19140
158;1000000001415;13;248950;19150
158;1000000001416;6;114960;19160
158;1000000001417;8;153360;19170
